learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
332000.0,19.795536515,1.3191095295863233E-6,332000.0,0.9999545488519994,0.9804160020557035,0.9986,0.9933568860194435,0.9993816773081038,7.312551953449709,0.9945256335325922,0.9998863248834831,0.7910071942446115,332000.0,362752.0,0.1083979896451667,0.8916020103548333,332000.0,0.0,168884.0,236620.55640201678
333000.0,19.862705941,1.3254616457365751E-6,333000.0,0.9999549268241242,0.9804142530872828,0.9986,0.9933568860194435,0.9993816773081038,7.312551953449709,0.9945256335325922,0.9998863248834831,0.7903776978417326,333000.0,365552.0,0.1083979896451667,0.8916020103548333,333000.0,0.0,170284.0,238600.4553893391
334000.0,19.910523995,1.3299878869383667E-6,334000.0,0.9999830657377294,0.9856354520582308,0.9991,0.9955834983796346,0.9993816773081038,7.658008658008658,0.9964744441960767,0.9998869417750141,0.8648381294964018,334000.0,365888.0,0.1083979896451667,0.8916020103548333,334000.0,0.0,170452.0,238838.0432678178
335000.0,19.961497441,1.3348564782107422E-6,335000.0,0.9999571428571429,0.9583429657366727,0.9994,0.9844656172328075,0.9993816773081038,49.0,0.9848857801796105,1.0,0.909622302158266,335000.0,369200.0,0.1083979896451667,0.8916020103548333,335000.0,0.0,172108.0,241179.98092710762
336000.0,20.042099262,1.3428208453442537E-6,336000.0,0.999990306122449,0.9587832961449234,0.9994,0.9844656172328075,0.9993816773081038,49.0,0.9848857801796105,1.0,0.9093525179856049,336000.0,381952.0,0.1083979896451667,0.8916020103548333,336000.0,0.0,178484.0,250197.0066007985
337000.0,20.144701056,1.353102602827885E-6,337000.0,0.9999938775510204,0.9588415939118671,0.9994,0.9844656172328075,0.9993816773081038,49.0,0.9848857801796105,1.0,0.9090827338129428,337000.0,387360.0,0.1083979896451667,0.8916020103548333,337000.0,0.0,181188.0,254021.04007345534
338000.0,20.226936325,1.361279261189553E-6,338000.0,0.9999943877551021,0.958847994259581,0.9994,0.9844656172328075,0.9993816773081038,49.0,0.9848857801796105,1.0,0.9088129496402817,338000.0,384344.0,0.1083979896451667,0.8916020103548333,338000.0,0.0,179680.0,251888.40602139672
339000.0,20.307897889,1.3693292749768772E-6,339000.0,0.9999948979591837,0.9588584877711285,0.9994,0.9844656172328075,0.9993816773081038,49.0,0.9848857801796105,1.0,0.9085431654676193,339000.0,384344.0,0.1083979896451667,0.8916020103548333,339000.0,0.0,179680.0,251888.40602139672
340000.0,20.397026303,1.378199066560739E-6,340000.0,0.9999877551020409,0.9588001827386857,0.9994,0.9844656172328075,0.9993816773081038,49.0,0.9848857801796105,1.0,0.9082733812949577,340000.0,384680.0,0.1083979896451667,0.8916020103548333,340000.0,0.0,179848.0,252125.99389987538
341000.0,20.486017297,1.3872043652986516E-6,341000.0,1.0,1.0,1.0,?,0.9999877551020409,1.7976931348623157E308,?,1.0,1.0,341000.0,391160.0,0.1083979896451667,0.8916020103548333,341000.0,0.0,183088.0,256708.04584196422
342000.0,20.567378141,1.3955015296810646E-6,342000.0,1.0,1.0,1.0,?,0.9999877551020409,1.7976931348623157E308,?,1.0,1.0,342000.0,394200.0,0.1083979896451667,0.8916020103548333,342000.0,0.0,184608.0,258857.6504567713
343000.0,20.627496368,1.401640089868341E-6,343000.0,1.0,1.0,1.0,?,0.9999877551020409,1.7976931348623157E308,?,1.0,1.0,343000.0,394696.0,0.1083979896451667,0.8916020103548333,343000.0,0.0,184856.0,259208.37542023984
344000.0,20.680908007,1.4070938528461245E-6,344000.0,1.0,1.0,1.0,?,0.9999877551020409,1.7976931348623157E308,?,1.0,1.0,344000.0,394696.0,0.1083979896451667,0.8916020103548333,344000.0,0.0,184856.0,259208.37542023984
345000.0,20.735316508,1.4126945578081769E-6,345000.0,1.0,1.0,1.0,?,0.9999877551020409,1.7976931348623157E308,?,1.0,1.0,345000.0,397904.0,0.1083979896451667,0.8916020103548333,345000.0,0.0,186460.0,261476.77397428628
346000.0,20.796103675,1.4190494952494886E-6,346000.0,1.0,1.0,1.0,?,0.9999877551020409,1.7976931348623157E308,?,1.0,1.0,346000.0,404112.0,0.1083979896451667,0.8916020103548333,346000.0,0.0,189564.0,265866.4928718924
347000.0,20.865442177,1.4262984239992735E-6,347000.0,1.0,1.0,1.0,?,0.9999877551020409,1.7976931348623157E308,?,1.0,1.0,347000.0,404112.0,0.1083979896451667,0.8916020103548333,347000.0,0.0,189564.0,265866.4928718924
348000.0,20.919163704,1.4319996340624436E-6,348000.0,1.0,1.0,1.0,?,0.9999877551020409,1.7976931348623157E308,?,1.0,1.0,348000.0,410224.0,0.1083979896451667,0.8916020103548333,348000.0,0.0,192620.0,270188.32951850456
349000.0,20.981193294,1.4387824219923535E-6,349000.0,0.4973997399739974,-0.4973997399739974,0.9999,0.0,0.9999877551020409,9999.0,0.0,1.0,0.9843146067415747,349000.0,422680.0,0.1083979896451667,0.8916020103548333,349000.0,0.0,198848.0,278996.0515849642
350000.0,21.063096899,1.4478689074188643E-6,350000.0,0.49744974497449745,-0.49744974497449745,0.9999,0.0,0.9999877551020409,9999.0,0.0,1.0,0.98426966292135,350000.0,428840.0,0.1083979896451667,0.8916020103548333,350000.0,0.0,201928.0,283351.82935707335
351000.0,21.140965642,1.4569528776342035E-6,351000.0,0.4967496749674967,-0.4967496749674967,0.9999,0.0,0.49744974497449745,9999.0,0.0,1.0,0.9842247191011254,351000.0,450936.0,0.1083979896451667,0.8916020103548333,351000.0,0.0,212976.0,298976.0607941713
352000.0,21.238850796,1.4688368411627025E-6,352000.0,0.4965996599659966,-0.4965996599659966,0.9999,0.0,0.49744974497449745,9999.0,0.0,1.0,0.9841797752809007,352000.0,469296.0,0.1083979896451667,0.8916020103548333,352000.0,0.0,222156.0,311958.5412967563
353000.0,21.311149664,1.477557136724743E-6,353000.0,0.49604960496049605,-0.49604960496049605,0.9999,0.0,0.49744974497449745,9999.0,0.0,1.0,0.984134831460676,353000.0,466232.0,0.1083979896451667,0.8916020103548333,353000.0,0.0,220624.0,309791.9661192007
354000.0,21.370562251,1.484723159279141E-6,354000.0,0.49604960496049605,-0.49604960496049605,0.9999,0.0,0.49744974497449745,9999.0,0.0,1.0,0.9840898876404511,354000.0,466232.0,0.1083979896451667,0.8916020103548333,354000.0,0.0,220624.0,309791.9661192007
355000.0,21.428389495,1.491747274391242E-6,355000.0,0.4961996199619962,-0.4961996199619962,0.9999,0.0,0.49744974497449745,9999.0,0.0,1.0,0.9840449438202264,355000.0,469528.0,0.1083979896451667,0.8916020103548333,355000.0,0.0,222272.0,312122.5900699916
356000.0,21.484975008,1.4986205598791218E-6,356000.0,0.49604960496049605,-0.49604960496049605,0.9999,0.0,0.49744974497449745,9999.0,0.0,1.0,0.9840000000000017,356000.0,469528.0,0.1083979896451667,0.8916020103548333,356000.0,0.0,222272.0,312122.5900699916
357000.0,21.543580693,1.5058676768727172E-6,357000.0,0.4960996099609961,-0.4960996099609961,0.9999,0.0,0.49744974497449745,9999.0,0.0,1.0,0.983955056179777,357000.0,478000.0,0.1083979896451667,0.8916020103548333,357000.0,0.0,226508.0,318113.198720204
358000.0,21.656974855,1.520428472326591E-6,358000.0,0.4961496149614962,-0.4961496149614962,0.9999,0.0,0.49744974497449745,9999.0,0.0,1.0,0.9839101123595524,358000.0,496360.0,0.1083979896451667,0.8916020103548333,358000.0,0.0,235688.0,331095.679222789
359000.0,21.754418197,1.5329410439279742E-6,359000.0,1.0,1.0,1.0,?,0.49744974497449745,1.7976931348623157E308,?,1.0,1.0,359000.0,496360.0,0.1083979896451667,0.8916020103548333,359000.0,0.0,235688.0,331095.679222789
360000.0,21.850206747,1.5452411258614088E-6,360000.0,1.0,1.0,1.0,?,0.49744974497449745,1.7976931348623157E308,?,1.0,1.0,360000.0,496360.0,0.1083979896451667,0.8916020103548333,360000.0,0.0,235688.0,331095.679222789
361000.0,21.915944196,1.553682385373062E-6,361000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,361000.0,496360.0,0.1083979896451667,0.8916020103548333,361000.0,0.0,235688.0,331095.679222789
362000.0,21.974592781,1.5612160435141152E-6,362000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,362000.0,496536.0,0.1083979896451667,0.8916020103548333,362000.0,0.0,235776.0,331220.13001627784
363000.0,22.035845209,1.5690841762723303E-6,363000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,363000.0,496536.0,0.1083979896451667,0.8916020103548333,363000.0,0.0,235776.0,331220.13001627784
364000.0,22.131287801,1.5813441798209923E-6,364000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,364000.0,496536.0,0.1083979896451667,0.8916020103548333,364000.0,0.0,235776.0,331220.13001627784
365000.0,22.228544687,1.5938372370872052E-6,365000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,365000.0,496536.0,0.1083979896451667,0.8916020103548333,365000.0,0.0,235776.0,331220.13001627784
366000.0,22.332768421,1.6072252153673297E-6,366000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,366000.0,496536.0,0.1083979896451667,0.8916020103548333,366000.0,0.0,235776.0,331220.13001627784
367000.0,22.412844529,1.617573973642764E-6,367000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,367000.0,499560.0,0.1083979896451667,0.8916020103548333,367000.0,0.0,237288.0,333358.42092258594
368000.0,22.473764431,1.625447050340762E-6,368000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,368000.0,499560.0,0.1083979896451667,0.8916020103548333,368000.0,0.0,237288.0,333358.42092258594
369000.0,22.541911373,1.634254124605261E-6,369000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,369000.0,499560.0,0.1083979896451667,0.8916020103548333,369000.0,0.0,237288.0,333358.42092258594
370000.0,22.603269472,1.6421838323626755E-6,370000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,370000.0,499560.0,0.1083979896451667,0.8916020103548333,370000.0,0.0,237288.0,333358.42092258594
371000.0,22.672122716,1.6510821866462717E-6,371000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,371000.0,499560.0,0.1083979896451667,0.8916020103548333,371000.0,0.0,237288.0,333358.42092258594
372000.0,22.733561667,1.6590223434355509E-6,372000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,372000.0,499560.0,0.1083979896451667,0.8916020103548333,372000.0,0.0,237288.0,333358.42092258594
373000.0,22.794077086,1.6668431461544796E-6,373000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,373000.0,499560.0,0.1083979896451667,0.8916020103548333,373000.0,0.0,237288.0,333358.42092258594
374000.0,22.857967627,1.675100137926554E-6,374000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,374000.0,499560.0,0.1083979896451667,0.8916020103548333,374000.0,0.0,237288.0,333358.42092258594
375000.0,22.935259491,1.6850890701707853E-6,375000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,375000.0,499560.0,0.1083979896451667,0.8916020103548333,375000.0,0.0,237288.0,333358.42092258594
376000.0,22.99760341,1.6931461818834857E-6,376000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,376000.0,499560.0,0.1083979896451667,0.8916020103548333,376000.0,0.0,237288.0,333358.42092258594
377000.0,23.068382321,1.7060319785428778E-6,377000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,377000.0,703736.0,0.1083979896451667,0.8916020103548333,377000.0,0.0,339376.0,477732.6550781305
378000.0,23.194590695,1.72234271076355E-6,378000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,378000.0,499560.0,0.1083979896451667,0.8916020103548333,378000.0,0.0,237288.0,333358.42092258594
379000.0,23.270155104,1.7321083927191096E-6,379000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,379000.0,499560.0,0.1083979896451667,0.8916020103548333,379000.0,0.0,237288.0,333358.42092258594
380000.0,23.33133729,1.7400153660909507E-6,380000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,380000.0,499560.0,0.1083979896451667,0.8916020103548333,380000.0,0.0,237288.0,333358.42092258594
381000.0,23.392497504,1.7479194998777706E-6,381000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,381000.0,499560.0,0.1083979896451667,0.8916020103548333,381000.0,0.0,237288.0,333358.42092258594
382000.0,23.454088012,1.7558792433677167E-6,382000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,382000.0,499560.0,0.1083979896451667,0.8916020103548333,382000.0,0.0,237288.0,333358.42092258594
383000.0,23.524213117,1.7649410977647565E-6,383000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,383000.0,499512.0,0.1083979896451667,0.8916020103548333,383000.0,0.0,237264.0,333324.479797089
384000.0,23.585565449,1.7728692983642828E-6,384000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,384000.0,499512.0,0.1083979896451667,0.8916020103548333,384000.0,0.0,237264.0,333324.479797089
385000.0,23.653931456,1.7817474140141953E-6,385000.0,0.4921992199219922,-0.4921992199219922,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9827044025157253,385000.0,501976.0,0.1083979896451667,0.8916020103548333,385000.0,0.0,238496.0,335066.79090593266
386000.0,23.740187844,1.7928886421417576E-6,386000.0,0.4921992199219922,-0.4921992199219922,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9826594788858958,386000.0,499280.0,0.1083979896451667,0.8916020103548333,386000.0,0.0,237148.0,333160.4310238537
387000.0,23.855089952,1.8078109592159721E-6,387000.0,0.4920992099209921,-0.4920992099209921,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9826145552560667,387000.0,502008.0,0.1083979896451667,0.8916020103548333,387000.0,0.0,238512.0,335089.41832293064
388000.0,23.917528963,1.8159301115804587E-6,388000.0,0.49244924492449244,-0.49244924492449244,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9825696316262373,388000.0,502640.0,0.1083979896451667,0.8916020103548333,388000.0,0.0,238828.0,335536.3098086405
389000.0,23.976697885,1.8236240433911406E-6,389000.0,0.49259925992599257,-0.49259925992599257,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9825247079964079,389000.0,502640.0,0.1083979896451667,0.8916020103548333,389000.0,0.0,238828.0,335536.3098086405
390000.0,24.037467647,1.8315738043742344E-6,390000.0,0.49264926492649264,-0.49264926492649264,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9824797843665787,390000.0,505672.0,0.1083979896451667,0.8916020103548333,390000.0,0.0,240344.0,337680.25756919815
391000.0,24.138813935,1.844831693488952E-6,391000.0,0.49264926492649264,-0.49264926492649264,0.9999,0.0,0.49264926492649264,9999.0,0.0,1.0,0.9824348607367495,391000.0,505672.0,0.1083979896451667,0.8916020103548333,391000.0,0.0,240344.0,337680.25756919815
392000.0,24.23859679,1.8578850578819325E-6,392000.0,0.492999299929993,-0.492999299929993,0.9999,0.0,0.49264926492649264,9999.0,0.0,1.0,0.9823899371069201,392000.0,505672.0,0.1083979896451667,0.8916020103548333,392000.0,0.0,240344.0,337680.25756919815
393000.0,24.336116653,1.8706423828481558E-6,393000.0,0.49304930493049304,-0.49304930493049304,0.9999,0.0,0.49264926492649264,9999.0,0.0,1.0,0.9823450134770907,393000.0,505672.0,0.1083979896451667,0.8916020103548333,393000.0,0.0,240344.0,337680.25756919815
394000.0,24.445217756,1.8849147390874627E-6,394000.0,0.49824982498249826,-0.49824982498249826,0.9999,0.0,0.49264926492649264,9999.0,0.0,1.0,0.9823000898472616,394000.0,505672.0,0.1083979896451667,0.8916020103548333,394000.0,0.0,240344.0,337680.25756919815
395000.0,24.550753464,1.8988047691870632E-6,395000.0,1.0,1.0,1.0,?,0.49264926492649264,1.7976931348623157E308,?,1.0,1.0,395000.0,508752.0,0.1083979896451667,0.8916020103548333,395000.0,0.0,241884.0,339858.1464552527
396000.0,24.647233919,1.9115029966341483E-6,396000.0,1.0,1.0,1.0,?,0.49264926492649264,1.7976931348623157E308,?,1.0,1.0,396000.0,508752.0,0.1083979896451667,0.8916020103548333,396000.0,0.0,241884.0,339858.1464552527
