learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
373000.0,63.688313703,1.580775675815754E-5,373000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,373000.0,2306312.0
374000.0,63.947631831,1.5962477509525445E-5,374000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,374000.0,2306312.0
375000.0,64.235357316,1.6134185466631373E-5,375000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,375000.0,2306824.0
376000.0,64.536992314,1.6314194301435252E-5,376000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,376000.0,2306824.0
377000.0,64.848503704,1.650033568114051E-5,377000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,377000.0,2309784.0
378000.0,65.126718191,1.6666775355576533E-5,378000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,378000.0,2312488.0
379000.0,65.3647424,1.6809536041723268E-5,379000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,379000.0,2318408.0
380000.0,65.63916443,1.6974146497705345E-5,380000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,380000.0,2318680.0
381000.0,65.927917137,1.7147353126798968E-5,381000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,381000.0,2318680.0
382000.0,66.179087468,1.729804217777212E-5,382000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,382000.0,2319080.0
383000.0,66.446651141,1.746085669124006E-5,383000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,383000.0,2352168.0
384000.0,66.736752172,1.7640004879378037E-5,384000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,384000.0,2387072.0
385000.0,66.979285289,1.7791536433084767E-5,385000.0,0.48734873487348734,-0.48734873487348734,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9827044025157253,385000.0,2415096.0
386000.0,67.212748312,1.7938512415144184E-5,386000.0,0.48704870487048707,-0.48704870487048707,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9826594788858958,386000.0,2433496.0
387000.0,67.50975943,1.8126981869056636E-5,387000.0,0.48644864486448647,-0.48644864486448647,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9826145552560667,387000.0,2452848.0
388000.0,67.831421213,1.8331093489506197E-5,388000.0,0.48664866486648667,-0.48664866486648667,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9825696316262373,388000.0,2452848.0
389000.0,68.093114211,1.8496929107490966E-5,389000.0,0.48654865486548654,-0.48654865486548654,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9825247079964079,389000.0,2449560.0
390000.0,68.342039416,1.8655859675239988E-5,390000.0,0.4862986298629863,-0.4862986298629863,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9824797843665787,390000.0,2467976.0
391000.0,68.576757843,1.8806075268847015E-5,391000.0,0.48634863486348634,-0.48634863486348634,0.9999,0.0,0.4862986298629863,9999.0,0.0,1.0,0.9824348607367495,391000.0,2473832.0
392000.0,68.897008319,1.9011516332929078E-5,392000.0,0.48644864486448647,-0.48644864486448647,0.9999,0.0,0.4862986298629863,9999.0,0.0,1.0,0.9823899371069201,392000.0,2479704.0
393000.0,69.130936482,1.9161413049394724E-5,393000.0,0.48754875487548754,-0.48754875487548754,0.9999,0.0,0.4862986298629863,9999.0,0.0,1.0,0.9823450134770907,393000.0,2476920.0
394000.0,69.379861264,1.932093786035272E-5,394000.0,0.493999399939994,-0.493999399939994,0.9999,0.0,0.4862986298629863,9999.0,0.0,1.0,0.9823000898472616,394000.0,2477208.0
395000.0,69.690842876,1.9520353773125933E-5,395000.0,1.0,1.0,1.0,?,0.4862986298629863,1.7976931348623157E308,?,1.0,1.0,395000.0,2478720.0
396000.0,69.996629268,1.9716531298565343E-5,396000.0,1.0,1.0,1.0,?,0.4862986298629863,1.7976931348623157E308,?,1.0,1.0,396000.0,2479896.0
397000.0,70.283071166,1.990029775425174E-5,397000.0,1.0,1.0,1.0,?,0.4862986298629863,1.7976931348623157E308,?,1.0,1.0,397000.0,2479888.0
398000.0,70.556576138,2.0076405306317143E-5,398000.0,1.0,1.0,1.0,?,0.4862986298629863,1.7976931348623157E308,?,1.0,1.0,398000.0,2488944.0
399000.0,70.887707295,2.0289893369427058E-5,399000.0,1.0,1.0,1.0,?,0.4862986298629863,1.7976931348623157E308,?,1.0,1.0,399000.0,2492160.0
