learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
24000.0,1.873616812,2.030090441243992E-7,24000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,24000.0,488344.0,0.1861766733807462,0.8138233266192538,24000.0,0.0,229344.0,2149.6046148071046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,1.934586529,2.1071164978836558E-7,25000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,25000.0,488344.0,0.1861766733807462,0.8138233266192538,25000.0,0.0,229344.0,2149.6046148071046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26000.0,2.018492479,2.2131190311921966E-7,26000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,26000.0,488344.0,0.1861766733807462,0.8138233266192538,26000.0,0.0,229344.0,2149.6046148071046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27000.0,2.119427966,2.340635820200977E-7,27000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,27000.0,488344.0,0.1861766733807462,0.8138233266192538,27000.0,0.0,229344.0,2149.6046148071046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28000.0,2.190819322,2.4308280484318936E-7,28000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,28000.0,488344.0,0.1861766733807462,0.8138233266192538,28000.0,0.0,229344.0,2149.6046148071046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29000.0,2.251876087,2.507964077111913E-7,29000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,29000.0,488344.0,0.1861766733807462,0.8138233266192538,29000.0,0.0,229344.0,2149.6046148071046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000.0,2.316420645,2.589562511407625E-7,30000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,30000.0,488680.0,0.1861766733807462,0.8138233266192538,30000.0,0.0,229512.0,1912.0167363284245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31000.0,2.386292547,2.6778958733691935E-7,31000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,31000.0,488680.0,0.1861766733807462,0.8138233266192538,31000.0,0.0,229512.0,1912.0167363284245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32000.0,2.474563119,2.7894891771700644E-7,32000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,32000.0,488680.0,0.1861766733807462,0.8138233266192538,32000.0,0.0,229512.0,1912.0167363284245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33000.0,2.574923731,2.916366935077392E-7,33000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,33000.0,488680.0,0.1861766733807462,0.8138233266192538,33000.0,0.0,229512.0,1912.0167363284245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
