learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
278000.0,28.325272395,4.845535410912295E-6,278000.0,1.0,1.0,1.0,?,0.9993842282295345,1.7976931348623157E308,?,1.0,1.0,278000.0,655760.0,0.004616982286630778,0.9953830177133692,278000.0,0.0,315388.0,443808.50014392467
279000.0,28.418624759,4.86137222693898E-6,279000.0,1.0,1.0,1.0,?,0.9993842282295345,1.7976931348623157E308,?,1.0,1.0,279000.0,655760.0,0.004616982286630778,0.9953830177133692,279000.0,0.0,315388.0,443808.50014392467
280000.0,28.503817444,4.875824789481094E-6,280000.0,1.0,1.0,1.0,?,0.9993842282295345,1.7976931348623157E308,?,1.0,1.0,280000.0,655760.0,0.004616982286630778,0.9953830177133692,280000.0,0.0,315388.0,443808.50014392467
281000.0,28.6196122,4.895468858137211E-6,281000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,281000.0,655760.0,0.004616982286630778,0.9953830177133692,281000.0,0.0,315388.0,443808.50014392467
282000.0,28.723706959,4.913128074004793E-6,282000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,282000.0,655760.0,0.004616982286630778,0.9953830177133692,282000.0,0.0,315388.0,443808.50014392467
283000.0,28.825948198,4.930472848395116E-6,283000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,283000.0,655760.0,0.004616982286630778,0.9953830177133692,283000.0,0.0,315388.0,443808.50014392467
284000.0,28.921960227,4.946760864835939E-6,284000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,284000.0,655760.0,0.004616982286630778,0.9953830177133692,284000.0,0.0,315388.0,443808.50014392467
285000.0,28.997164989,4.959525557434569E-6,285000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,285000.0,656096.0,0.004616982286630778,0.9953830177133692,285000.0,0.0,315556.0,444046.08802240336
286000.0,29.081197402,4.973817806891321E-6,286000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,286000.0,657440.0,0.004616982286630778,0.9953830177133692,286000.0,0.0,316228.0,444996.43953631807
287000.0,29.198305689,4.993750876735826E-6,287000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,287000.0,657944.0,0.004616982286630778,0.9953830177133692,287000.0,0.0,316480.0,445352.8213540361
288000.0,29.277243258,5.00718688640295E-6,288000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,288000.0,657944.0,0.004616982286630778,0.9953830177133692,288000.0,0.0,316480.0,445352.8213540361
289000.0,29.345718893,5.018842164181044E-6,289000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,289000.0,657944.0,0.004616982286630778,0.9953830177133692,289000.0,0.0,316480.0,445352.8213540361
290000.0,29.41543849,5.030709177456815E-6,290000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,290000.0,657944.0,0.004616982286630778,0.9953830177133692,290000.0,0.0,316480.0,445352.8213540361
291000.0,29.486688319,5.042836652413954E-6,291000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,291000.0,657944.0,0.004616982286630778,0.9953830177133692,291000.0,0.0,316480.0,445352.8213540361
292000.0,29.578862381,5.058525653276017E-6,292000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,292000.0,657944.0,0.004616982286630778,0.9953830177133692,292000.0,0.0,316480.0,445352.8213540361
293000.0,29.654371534,5.071378110255841E-6,293000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,293000.0,657944.0,0.004616982286630778,0.9953830177133692,293000.0,0.0,316480.0,445352.8213540361
294000.0,29.749526686,5.087574524185801E-6,294000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,294000.0,657944.0,0.004616982286630778,0.9953830177133692,294000.0,0.0,316480.0,445352.8213540361
295000.0,29.873884542,5.108741547398776E-6,295000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,295000.0,657944.0,0.004616982286630778,0.9953830177133692,295000.0,0.0,316480.0,445352.8213540361
296000.0,29.981078599,5.126987110371589E-6,296000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,296000.0,657944.0,0.004616982286630778,0.9953830177133692,296000.0,0.0,316480.0,445352.8213540361
297000.0,30.089731244,5.1454809404587395E-6,297000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,297000.0,657944.0,0.004616982286630778,0.9953830177133692,297000.0,0.0,316480.0,445352.8213540361
298000.0,30.195172117,5.163428092960206E-6,298000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,298000.0,657944.0,0.004616982286630778,0.9953830177133692,298000.0,0.0,316480.0,445352.8213540361
299000.0,30.306014883,5.182294704820356E-6,299000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,299000.0,657944.0,0.004616982286630778,0.9953830177133692,299000.0,0.0,316480.0,445352.8213540361
300000.0,30.423471645,5.202287088797891E-6,300000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,300000.0,657944.0,0.004616982286630778,0.9953830177133692,300000.0,0.0,316480.0,445352.8213540361
301000.0,30.533912187,5.221085237876367E-6,301000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,301000.0,657944.0,0.004616982286630778,0.9953830177133692,301000.0,0.0,316480.0,445352.8213540361
302000.0,30.641444283,5.239388338664563E-6,302000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,302000.0,657944.0,0.004616982286630778,0.9953830177133692,302000.0,0.0,316480.0,445352.8213540361
303000.0,30.751178054,5.258066187838839E-6,303000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,303000.0,657944.0,0.004616982286630778,0.9953830177133692,303000.0,0.0,316480.0,445352.8213540361
304000.0,30.850582443,5.2749858668773284E-6,304000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,304000.0,657944.0,0.004616982286630778,0.9953830177133692,304000.0,0.0,316480.0,445352.8213540361
305000.0,30.971377029,5.295556883705982E-6,305000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,305000.0,658280.0,0.004616982286630778,0.9953830177133692,305000.0,0.0,316648.0,445590.4092325148
306000.0,31.083886746,5.314736567463251E-6,306000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,306000.0,658952.0,0.004616982286630778,0.9953830177133692,306000.0,0.0,316984.0,446065.5849894722
307000.0,31.196286408,5.333926800491621E-6,307000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,307000.0,659960.0,0.004616982286630778,0.9953830177133692,307000.0,0.0,317488.0,446778.3486249082
308000.0,31.271996922,5.34685630786395E-6,308000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,308000.0,660128.0,0.004616982286630778,0.9953830177133692,308000.0,0.0,317572.0,446897.14256414754
309000.0,31.337817766,5.358108343798014E-6,309000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,309000.0,660800.0,0.004616982286630778,0.9953830177133692,309000.0,0.0,317908.0,447372.31832110486
310000.0,31.405923705,5.369751015425731E-6,310000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,310000.0,660800.0,0.004616982286630778,0.9953830177133692,310000.0,0.0,317908.0,447372.31832110486
311000.0,31.476939624,5.381891587408139E-6,311000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,311000.0,660824.0,0.004616982286630778,0.9953830177133692,311000.0,0.0,317920.0,447389.28888385335
312000.0,31.565530976,5.397036778811981E-6,312000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,312000.0,660824.0,0.004616982286630778,0.9953830177133692,312000.0,0.0,317920.0,447389.28888385335
313000.0,31.663264645,5.413744900882461E-6,313000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,313000.0,660824.0,0.004616982286630778,0.9953830177133692,313000.0,0.0,317920.0,447389.28888385335
314000.0,31.747680583,5.428247213037368E-6,314000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,314000.0,664072.0,0.004616982286630778,0.9953830177133692,314000.0,0.0,319544.0,449685.97170914727
315000.0,31.86240243,5.4480428551550785E-6,315000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,315000.0,667000.0,0.004616982286630778,0.9953830177133692,315000.0,0.0,321008.0,451756.3803644615
316000.0,31.9886368,5.471399608135868E-6,316000.0,0.9987998799879988,0.004616669777204985,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9971958470139324,316000.0,715216.0,0.004616982286630778,0.9953830177133692,316000.0,0.0,345116.0,485850.24092615204
317000.0,32.105034245,5.493261476174311E-6,317000.0,0.997999799979998,0.004611345037998316,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9971869731120777,317000.0,726016.0,0.004616982286630778,0.9953830177133692,317000.0,0.0,350516.0,493486.9941629668
318000.0,32.228199058,5.517080594883453E-6,318000.0,0.997999799979998,0.0046106441121916975,0.9999,0.0,1.0,9999.0,0.0,1.0,0.997178099210223,318000.0,747552.0,0.004616982286630778,0.9953830177133692,318000.0,0.0,361284.0,508715.2458026003
319000.0,32.341748176,5.539220594288449E-6,319000.0,0.997999799979998,0.0046106441121916975,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9971692253083684,319000.0,753696.0,0.004616982286630778,0.9953830177133692,319000.0,0.0,364356.0,513059.7098662104
320000.0,32.427172846,5.5561491060674595E-6,320000.0,0.9968996899689969,0.004603460564851725,0.9999,0.0,1.0,9999.0,0.0,1.0,0.9971603514065137,320000.0,766016.0,0.004616982286630778,0.9953830177133692,320000.0,0.0,370516.0,521771.2654104287
321000.0,32.50691531,5.572015120059557E-6,321000.0,0.9968996899689969,0.004601989850270383,0.9999,0.0,0.9968996899689969,9999.0,0.0,1.0,0.9971514775046592,321000.0,769096.0,0.004616982286630778,0.9953830177133692,321000.0,0.0,372056.0,523949.15429648326
322000.0,32.602480586,5.591029330683582E-6,322000.0,0.9968996899689969,0.00460245159467354,0.9999,0.0,0.9968996899689969,9999.0,0.0,1.0,0.9971426036028045,322000.0,769096.0,0.004616982286630778,0.9953830177133692,322000.0,0.0,372056.0,523949.15429648326
323000.0,32.71038742,5.612499087851945E-6,323000.0,0.9968996899689969,0.00460245159467354,0.9999,0.0,0.9968996899689969,9999.0,0.0,1.0,0.9971337297009498,323000.0,769096.0,0.004616982286630778,0.9953830177133692,323000.0,0.0,372056.0,523949.15429648326
324000.0,32.801760799,5.630679254816929E-6,324000.0,0.996999699969997,0.004602914338587172,0.9999,0.0,0.9968996899689969,9999.0,0.0,1.0,0.9971248557990952,324000.0,769096.0,0.004616982286630778,0.9953830177133692,324000.0,0.0,372056.0,523949.15429648326
325000.0,32.884584856,5.6471584000718875E-6,325000.0,0.9977997799779978,0.004606633190707976,0.9999,0.0,0.9968996899689969,9999.0,0.0,1.0,0.9971159818972405,325000.0,769096.0,0.004616982286630778,0.9953830177133692,325000.0,0.0,372056.0,523949.15429648326
326000.0,32.992881281,5.668705672480528E-6,326000.0,1.0,1.0,1.0,?,0.9968996899689969,1.7976931348623157E308,?,1.0,1.0,326000.0,769096.0,0.004616982286630778,0.9953830177133692,326000.0,0.0,372056.0,523949.15429648326
327000.0,33.070056132,5.684060819592662E-6,327000.0,1.0,1.0,1.0,?,0.9968996899689969,1.7976931348623157E308,?,1.0,1.0,327000.0,769096.0,0.004616982286630778,0.9953830177133692,327000.0,0.0,372056.0,523949.15429648326
328000.0,33.146453235,5.699261221541036E-6,328000.0,1.0,1.0,1.0,?,0.9968996899689969,1.7976931348623157E308,?,1.0,1.0,328000.0,769096.0,0.004616982286630778,0.9953830177133692,328000.0,0.0,372056.0,523949.15429648326
329000.0,33.267124633,5.723270688932387E-6,329000.0,1.0,1.0,1.0,?,0.9968996899689969,1.7976931348623157E308,?,1.0,1.0,329000.0,769096.0,0.004616982286630778,0.9953830177133692,329000.0,0.0,372056.0,523949.15429648326
330000.0,33.388090982,5.747338841451564E-6,330000.0,1.0,1.0,1.0,?,0.9968996899689969,1.7976931348623157E308,?,1.0,1.0,330000.0,769096.0,0.004616982286630778,0.9953830177133692,330000.0,0.0,372056.0,523949.15429648326
331000.0,33.472971664,5.7642271845089196E-6,331000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,331000.0,769096.0,0.004616982286630778,0.9953830177133692,331000.0,0.0,372056.0,523949.15429648326
332000.0,33.589816493,5.787475295977086E-6,332000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,332000.0,769096.0,0.004616982286630778,0.9953830177133692,332000.0,0.0,372056.0,523949.15429648326
333000.0,33.70367607,5.810129444735473E-6,333000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,333000.0,769096.0,0.004616982286630778,0.9953830177133692,333000.0,0.0,372056.0,523949.15429648326
334000.0,33.791430705,5.8275896058208065E-6,334000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,334000.0,769096.0,0.004616982286630778,0.9953830177133692,334000.0,0.0,372056.0,523949.15429648326
335000.0,33.878266235,5.844866896550012E-6,335000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,335000.0,769096.0,0.004616982286630778,0.9953830177133692,335000.0,0.0,372056.0,523949.15429648326
336000.0,33.985680754,5.866238699927049E-6,336000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,336000.0,769096.0,0.004616982286630778,0.9953830177133692,336000.0,0.0,372056.0,523949.15429648326
337000.0,34.105611834,5.894187399692536E-6,337000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,337000.0,900808.0,0.004616982286630778,0.9953830177133692,337000.0,0.0,437912.0,617083.6026601258
338000.0,34.257864896,5.924480534502512E-6,338000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,338000.0,769096.0,0.004616982286630778,0.9953830177133692,338000.0,0.0,372056.0,523949.15429648326
339000.0,34.393081959,5.951384090097789E-6,339000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,339000.0,769096.0,0.004616982286630778,0.9953830177133692,339000.0,0.0,372056.0,523949.15429648326
340000.0,34.523796729,5.977391843881191E-6,340000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,340000.0,769096.0,0.004616982286630778,0.9953830177133692,340000.0,0.0,372056.0,523949.15429648326
341000.0,34.657883413,6.004070492844157E-6,341000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,341000.0,769096.0,0.004616982286630778,0.9953830177133692,341000.0,0.0,372056.0,523949.15429648326
342000.0,34.738977842,6.020205501478894E-6,342000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,342000.0,769096.0,0.004616982286630778,0.9953830177133692,342000.0,0.0,372056.0,523949.15429648326
343000.0,34.816195143,6.035628543769239E-6,343000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,343000.0,772072.0,0.004616982286630778,0.9953830177133692,343000.0,0.0,373544.0,526053.5040772944
344000.0,34.892735143,6.0509163049524875E-6,344000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,344000.0,772072.0,0.004616982286630778,0.9953830177133692,344000.0,0.0,373544.0,526053.5040772944
345000.0,34.970658878,6.066480447246539E-6,345000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,345000.0,772072.0,0.004616982286630778,0.9953830177133692,345000.0,0.0,373544.0,526053.5040772944
346000.0,35.046608524,6.08165689553656E-6,346000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,346000.0,772408.0,0.004616982286630778,0.9953830177133692,346000.0,0.0,373712.0,526291.0919557731
347000.0,35.15469284,6.103200216850783E-6,347000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,347000.0,770464.0,0.004616982286630778,0.9953830177133692,347000.0,0.0,372740.0,524916.4763731464
348000.0,35.244304915,6.1210850268724476E-6,348000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,348000.0,771472.0,0.004616982286630778,0.9953830177133692,348000.0,0.0,373244.0,525629.2400085825
349000.0,35.334682377,6.13913231948273E-6,349000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,349000.0,771888.0,0.004616982286630778,0.9953830177133692,349000.0,0.0,373452.0,525923.3964295561
350000.0,35.425559283,6.157350062896402E-6,350000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,350000.0,774896.0,0.004616982286630778,0.9953830177133692,350000.0,0.0,374956.0,528050.3736273652
351000.0,35.549820284,6.182260187285364E-6,351000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,351000.0,774896.0,0.004616982286630778,0.9953830177133692,351000.0,0.0,374956.0,528050.3736273652
352000.0,35.674257169,6.2072055704625445E-6,352000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,352000.0,774896.0,0.004616982286630778,0.9953830177133692,352000.0,0.0,374956.0,528050.3736273652
353000.0,35.808328531,6.234537953861852E-6,353000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,353000.0,788032.0,0.004616982286630778,0.9953830177133692,353000.0,0.0,381524.0,537338.9283050317
354000.0,35.886463392,6.250466873698615E-6,354000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,354000.0,788032.0,0.004616982286630778,0.9953830177133692,354000.0,0.0,381524.0,537338.9283050317
355000.0,35.972020516,6.267908929040084E-6,355000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,355000.0,788032.0,0.004616982286630778,0.9953830177133692,355000.0,0.0,381524.0,537338.9283050317
356000.0,36.097803706,6.293652133020932E-6,356000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,356000.0,791120.0,0.004616982286630778,0.9953830177133692,356000.0,0.0,383068.0,539522.4740453358
357000.0,36.2112505,6.316875459958401E-6,357000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,357000.0,791288.0,0.004616982286630778,0.9953830177133692,357000.0,0.0,383152.0,539641.2679845751
358000.0,36.324230455,6.340198230975065E-6,358000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,358000.0,797960.0,0.004616982286630778,0.9953830177133692,358000.0,0.0,386488.0,544359.0844286517
359000.0,36.447852757,6.365719210969973E-6,359000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,359000.0,798000.0,0.004616982286630778,0.9953830177133692,359000.0,0.0,386508.0,544387.3686998992
360000.0,36.574251778,6.391813425639402E-6,360000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,360000.0,798000.0,0.004616982286630778,0.9953830177133692,360000.0,0.0,386508.0,544387.3686998992
361000.0,36.701906992,6.4182692166117765E-6,361000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,361000.0,801096.0,0.004616982286630778,0.9953830177133692,361000.0,0.0,388056.0,546576.5712944528
362000.0,36.832309997,6.445391089123521E-6,362000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,362000.0,803960.0,0.004616982286630778,0.9953830177133692,362000.0,0.0,389488.0,548601.725115771
363000.0,36.969541882,6.473933266426231E-6,363000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,363000.0,803960.0,0.004616982286630778,0.9953830177133692,363000.0,0.0,389488.0,548601.725115771
364000.0,37.105762921,6.502265202896371E-6,364000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,364000.0,803960.0,0.004616982286630778,0.9953830177133692,364000.0,0.0,389488.0,548601.725115771
365000.0,37.230440114,6.5281961922448766E-6,365000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,365000.0,803960.0,0.004616982286630778,0.9953830177133692,365000.0,0.0,389488.0,548601.725115771
366000.0,37.35545017,6.554196412113414E-6,366000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,366000.0,803960.0,0.004616982286630778,0.9953830177133692,366000.0,0.0,389488.0,548601.725115771
367000.0,37.49557627,6.583340542800954E-6,367000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,367000.0,803960.0,0.004616982286630778,0.9953830177133692,367000.0,0.0,389488.0,548601.725115771
368000.0,37.629373325,6.611168326893482E-6,368000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,368000.0,803960.0,0.004616982286630778,0.9953830177133692,368000.0,0.0,389488.0,548601.725115771
369000.0,37.756918872,6.637695890926033E-6,369000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,369000.0,803960.0,0.004616982286630778,0.9953830177133692,369000.0,0.0,389488.0,548601.725115771
370000.0,37.884139712,6.664155920764433E-6,370000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,370000.0,803960.0,0.004616982286630778,0.9953830177133692,370000.0,0.0,389488.0,548601.725115771
371000.0,37.972151067,6.682460964807672E-6,371000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,371000.0,803960.0,0.004616982286630778,0.9953830177133692,371000.0,0.0,389488.0,548601.725115771
372000.0,38.091775416,6.707341038260569E-6,372000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,372000.0,803960.0,0.004616982286630778,0.9953830177133692,372000.0,0.0,389488.0,548601.725115771
373000.0,38.182423504,6.726194483287923E-6,373000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,373000.0,803960.0,0.004616982286630778,0.9953830177133692,373000.0,0.0,389488.0,548601.725115771
374000.0,38.293466016,6.749289663140932E-6,374000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,374000.0,803960.0,0.004616982286630778,0.9953830177133692,374000.0,0.0,389488.0,548601.725115771
375000.0,38.39445906,6.770294704120938E-6,375000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,375000.0,803960.0,0.004616982286630778,0.9953830177133692,375000.0,0.0,389488.0,548601.725115771
376000.0,38.479872394,6.788059398696428E-6,376000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,376000.0,803960.0,0.004616982286630778,0.9953830177133692,376000.0,0.0,389488.0,548601.725115771
377000.0,38.628012843,6.81887039397687E-6,377000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,377000.0,803960.0,0.004616982286630778,0.9953830177133692,377000.0,0.0,389488.0,548601.725115771
378000.0,38.760218575,6.846367206712327E-6,378000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,378000.0,803960.0,0.004616982286630778,0.9953830177133692,378000.0,0.0,389488.0,548601.725115771
379000.0,38.899313736,6.875296917524148E-6,379000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,379000.0,803960.0,0.004616982286630778,0.9953830177133692,379000.0,0.0,389488.0,548601.725115771
380000.0,39.000218241,6.896283543717852E-6,380000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,380000.0,803960.0,0.004616982286630778,0.9953830177133692,380000.0,0.0,389488.0,548601.725115771
381000.0,39.133204002,6.92394259080591E-6,381000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,381000.0,803960.0,0.004616982286630778,0.9953830177133692,381000.0,0.0,389488.0,548601.725115771
382000.0,39.264765526,6.951305417923113E-6,382000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,382000.0,803960.0,0.004616982286630778,0.9953830177133692,382000.0,0.0,389488.0,548601.725115771
383000.0,39.386637711,6.9766530076070905E-6,383000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,383000.0,803960.0,0.004616982286630778,0.9953830177133692,383000.0,0.0,389488.0,548601.725115771
384000.0,39.502256373,7.000699958141263E-6,384000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,384000.0,803960.0,0.004616982286630778,0.9953830177133692,384000.0,0.0,389488.0,548601.725115771
385000.0,39.631199896,7.027518280249877E-6,385000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,385000.0,803960.0,0.004616982286630778,0.9953830177133692,385000.0,0.0,389488.0,548601.725115771
386000.0,39.757149104,7.053713829672462E-6,386000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,386000.0,803960.0,0.004616982286630778,0.9953830177133692,386000.0,0.0,389488.0,548601.725115771
387000.0,39.889877048,7.081319254684822E-6,387000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,387000.0,803960.0,0.004616982286630778,0.9953830177133692,387000.0,0.0,389488.0,548601.725115771
388000.0,40.013091002,7.106945912230451E-6,388000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,388000.0,803960.0,0.004616982286630778,0.9953830177133692,388000.0,0.0,389488.0,548601.725115771
389000.0,40.148896327,7.135191386413089E-6,389000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,389000.0,803960.0,0.004616982286630778,0.9953830177133692,389000.0,0.0,389488.0,548601.725115771
390000.0,40.273029997,7.1610093311157816E-6,390000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,390000.0,803960.0,0.004616982286630778,0.9953830177133692,390000.0,0.0,389488.0,548601.725115771
391000.0,40.358842444,7.178871953445567E-6,391000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,391000.0,804632.0,0.004616982286630778,0.9953830177133692,391000.0,0.0,389824.0,549076.9008727284
392000.0,40.441867028,7.196154257352825E-6,392000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,392000.0,804632.0,0.004616982286630778,0.9953830177133692,392000.0,0.0,389824.0,549076.9008727284
393000.0,40.581179122,7.221626850496225E-6,393000.0,1.0,1.0,0.9999,0.0,1.0,1.7976931348623157E308,?,0.9999,0.9965125565711247,393000.0,706784.0,0.004616982286630778,0.9953830177133692,393000.0,0.0,340900.0,479887.9165471871
394000.0,40.692868953,7.24242977807363E-6,394000.0,1.0,1.0,0.9999,0.0,1.0,1.7976931348623157E308,?,0.9999,0.99650368266927,394000.0,719968.0,0.004616982286630778,0.9953830177133692,394000.0,0.0,347492.0,489210.4123503505
