learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
35000.0,1.305001996,7.805599823028057E-8,35000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,35000.0,264784.0,0.8138233266192538,0.18617667338074617,35000.0,0.0,114864.0,160224.73976262216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36000.0,1.329516367,7.973735886357932E-8,36000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,36000.0,265120.0,0.8138233266192538,0.18617667338074617,36000.0,0.0,115032.0,160462.32764110086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37000.0,1.354282112,8.143596041845158E-8,37000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,37000.0,265120.0,0.8138233266192538,0.18617667338074617,37000.0,0.0,115032.0,160462.32764110086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38000.0,1.381472036,8.33008284926104E-8,38000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,38000.0,265120.0,0.8138233266192538,0.18617667338074617,38000.0,0.0,115032.0,160462.32764110086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39000.0,1.427115206,8.643134443433955E-8,39000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,39000.0,265120.0,0.8138233266192538,0.18617667338074617,39000.0,0.0,115032.0,160462.32764110086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40000.0,1.472333855,8.953274386733149E-8,40000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,40000.0,265120.0,0.8138233266192538,0.18617667338074617,40000.0,0.0,115032.0,160462.32764110086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41000.0,1.505391763,9.18230658536425E-8,41000.0,0.9984998499849985,0.007338049128339463,0.9999,0.0,1.0,9999.0,0.0,1.0,-0.36666666666651493,41000.0,267808.0,0.8138233266192538,0.1861766733807462,41000.0,0.0,116376.0,162363.0306689303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42000.0,1.53199944,9.3671127816151E-8,42000.0,0.9989497899579916,0.008433956222502426,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.0999999999986012,42000.0,268480.0,0.8138233266192538,0.1861766733807462,42000.0,0.0,116712.0,162838.20642588765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43000.0,1.558385774,9.550610977726057E-8,43000.0,0.9988497699539908,0.008433111223456469,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.149999999999821,43000.0,268816.0,0.8138233266192538,0.1861766733807462,43000.0,0.0,116880.0,163075.79430436634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44000.0,1.596030868,9.812405846290497E-8,44000.0,0.9978495699139828,0.008424661232996344,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.1999999999985345,44000.0,268816.0,0.8138233266192538,0.1861766733807462,44000.0,0.0,116880.0,163075.79430436634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
