learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
60000.0,11.223246263,3.961720001670837E-6,60000.0,0.9997155868659774,0.9550028411155946,0.999,0.975099489987754,0.9993497398959584,46.84688995215311,0.9781820191410643,0.9998978653865795,0.8607888631090483,60000.0,2421560.0
61000.0,11.508860853,4.144785459341517E-6,61000.0,0.9997091298214894,0.950847781584331,0.9989,0.972674745005689,0.9997155868659774,46.61904761904762,0.9758502299967935,0.9998978549540347,0.8446759259259264,61000.0,2477584.0
62000.0,11.754076361,4.3033967900476885E-6,62000.0,0.9995884430139172,0.9381182970036205,0.9989,0.9633764026837776,0.9997155868659774,62.69426751592356,0.9675797685274885,0.9998984049578381,0.8421296296296313,62000.0,2500280.0
63000.0,12.083033166,4.521030244261104E-6,63000.0,0.9950072959285857,0.1178414980938628,0.9986,0.0,0.9997155868659774,713.2857142857143,0.0,1.0,0.7977064220183537,63000.0,2557344.0
64000.0,12.444938238,4.771147079947271E-6,64000.0,0.9929186575491402,0.11773188822482683,0.9986,0.0,0.9997155868659774,713.2857142857143,0.0,1.0,0.794495412844043,64000.0,2671472.0
65000.0,12.719296659,4.961907518765085E-6,65000.0,0.9924680266659037,0.11768217078281384,0.9986,0.0,0.9997155868659774,713.2857142857143,0.0,1.0,0.7912844036697311,65000.0,2687648.0
66000.0,12.963851927,5.144699975822745E-6,66000.0,0.9919244084575548,0.11763292426048222,0.9986,0.0,0.9997155868659774,713.2857142857143,0.0,1.0,0.7880733944954197,66000.0,2735624.0
67000.0,13.289228402,5.374972819653498E-6,67000.0,0.9989794897448724,0.10470961131905476,0.9995,0.0,0.9997155868659774,1999.0,0.0,1.0,0.9231651376146879,67000.0,2735640.0
68000.0,13.606550132,5.60054739489832E-6,68000.0,0.9990195097548774,0.10473310180134554,0.9995,0.0,0.9997155868659774,1999.0,0.0,1.0,0.9220183486238617,68000.0,2747848.0
69000.0,13.975030877,5.873413015163569E-6,69000.0,0.999142256722563,0.13045261585074142,0.9993,0.0,0.9997155868659774,1427.5714285714287,0.0,1.0,0.8897260273972545,69000.0,2862440.0
70000.0,14.249102793,6.078317560575839E-6,70000.0,0.9991136652799817,0.13044212043060122,0.9993,0.0,0.9997155868659774,1427.5714285714287,0.0,1.0,0.888127853881273,70000.0,2889944.0
71000.0,14.582363781,6.330362208726914E-6,71000.0,0.9992566224928878,0.19836632273166854,0.9994,0.24986872702716006,0.9991136652799817,1427.5714285714287,0.3779644730092272,1.0,0.9029612756264166,71000.0,2923448.0
72000.0,14.87583665,6.556295294651334E-6,72000.0,0.9990850738374004,0.19828086880426377,0.9994,0.24986872702716006,0.9991136652799817,1427.5714285714287,0.3779644730092272,1.0,0.901594533029605,72000.0,2975872.0
73000.0,15.233361435,6.832138750002581E-6,73000.0,0.9998999699909973,0.32000205297869566,0.9998,0.4999249887482129,0.9991136652799817,3332.3333333333335,0.5773502691896257,1.0,0.9667425968109378,73000.0,2982352.0
74000.0,15.565332109,7.108547942509293E-6,74000.0,0.9998999699909973,0.32014171363145216,0.9998,0.4999249887482129,0.9991136652799817,3332.3333333333335,0.5773502691896257,1.0,0.9662870159453342,74000.0,2988984.0
