learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
87000.0,8.739931728,1.6100535662447122E-6,87000.0,0.9968824054515981,0.9838506862858091,0.9982,0.9629331874822898,0.9999041039494292,40.32231404958678,0.99504241517851,0.9983603197376512,0.822448979591835,87000.0,1151096.0,0.0046169822866307785,0.9953830177133692,87000.0,0.0,563052.0,794058.2878554949
88000.0,8.904884252,1.6592876715316913E-6,88000.0,0.9999719378090827,0.9874762423617249,0.9984,0.9669222611115351,0.9999041039494292,40.49377593360996,0.9971559343691007,0.9984629572702121,0.8403628117913781,88000.0,1153744.0,0.0046169822866307785,0.9953830177133692,88000.0,0.0,564376.0,795930.7066120768
89000.0,9.028013726,1.6960386671505662E-6,89000.0,0.9999664906409883,0.985700829514499,0.9984,0.9607224130185551,0.9999041039494292,48.75124378109453,0.9967455657987863,0.9984692315542403,0.838548752834462,89000.0,1153744.0,0.0046169822866307785,0.9953830177133692,89000.0,0.0,564376.0,795930.7066120768
90000.0,9.157682638,1.7321013572582562E-6,90000.0,0.9999982355567083,0.8968804808062826,0.9998,0.9820423262370612,0.9999041039494292,174.43859649122808,0.9822994862575031,1.0,0.9808102345415799,90000.0,1075040.0,0.0046169822866307785,0.9953830177133692,90000.0,0.0,525024.0,740278.5745055708
91000.0,9.355425404,1.789732289529087E-6,91000.0,0.9999964632103137,0.9639362554069217,0.9997,0.9924027475716657,0.9999982355567083,48.504950495049506,0.9949864113479617,0.9998979383547663,0.9747922437673159,91000.0,1126568.0,0.0046169822866307785,0.9953830177133692,91000.0,0.0,550788.0,776714.3727265513
92000.0,9.502848093,1.832570510378629E-6,92000.0,0.9999964632103137,0.9639015960187636,0.9997,0.9924027475716657,0.9999982355567083,48.504950495049506,0.9949864113479617,0.9998979383547663,0.9745152354570666,92000.0,1123232.0,0.0046169822866307785,0.9953830177133692,92000.0,0.0,549120.0,774355.464504513
93000.0,9.63456469,1.871064557285197E-6,93000.0,0.9999964632103137,0.9639311658415094,0.9997,0.9924027475716657,0.9999982355567083,48.504950495049506,0.9949864113479617,0.9998979383547663,0.9742382271468172,93000.0,1129680.0,0.0046169822866307785,0.9953830177133692,93000.0,0.0,552344.0,778914.8890296038
94000.0,9.772862108,1.9114818427055702E-6,94000.0,0.9999964632103137,0.9639575716682974,0.9997,0.9924027475716657,0.9999982355567083,48.504950495049506,0.9949864113479617,0.9998979383547663,0.9739612188365678,94000.0,1129680.0,0.0046169822866307785,0.9953830177133692,94000.0,0.0,552344.0,778914.8890296038
95000.0,9.971413923,1.964154488400488E-6,95000.0,0.9999477601034691,0.9355259427599583,0.9984,0.9722397266168269,0.9999982355567083,32.11258278145695,0.9780887568639998,0.9996906578676016,0.8715131022823295,95000.0,1025448.0,0.0046169822866307785,0.9953830177133692,95000.0,0.0,500228.0,705211.7350129676
96000.0,10.144793439,2.011123538582592E-6,96000.0,0.9999438240541975,0.9359194929721952,0.9984,0.9721488130694472,0.9999982355567083,32.222591362126245,0.9780156848972351,0.9996906897618311,0.870160608622143,96000.0,1047168.0,0.0046169822866307785,0.9953830177133692,96000.0,0.0,511088.0,720570.0943003393
97000.0,10.310274291,2.056258650863711E-6,97000.0,0.9999438240541975,0.9359430480020674,0.9984,0.9721488130694472,0.9999982355567083,32.222591362126245,0.9780156848972351,0.9996906897618311,0.8688081149619575,97000.0,1054312.0,0.0046169822866307785,0.9953830177133692,97000.0,0.0,514660.0,725621.6651451361
98000.0,10.474871459,2.101452850955934E-6,98000.0,0.9999438240541975,0.936096114328399,0.9984,0.9721488130694472,0.9999982355567083,32.222591362126245,0.9780156848972351,0.9996906897618311,0.8674556213017719,98000.0,1061360.0,0.0046169822866307785,0.9953830177133692,98000.0,0.0,518184.0,730605.3537389389
99000.0,10.627904624,2.1437436139667636E-6,99000.0,0.9999438240541975,0.9362175427507402,0.9984,0.9721488130694472,0.9999982355567083,32.222591362126245,0.9780156848972351,0.9996906897618311,0.8661031276415851,99000.0,1068224.0,0.0046169822866307785,0.9953830177133692,99000.0,0.0,521616.0,735458.9346850034
100000.0,10.782504177,2.186876157823907E-6,100000.0,0.9999401667381458,0.9449897475154084,0.9986,0.9702372727137452,0.9999982355567083,39.816326530612244,0.9771429342191944,0.9996924654023578,0.8816568047337315,100000.0,1078448.0,0.0046169822866307785,0.9953830177133692,100000.0,0.0,526728.0,742688.3944158546
101000.0,10.945421885,2.2323365082556486E-6,101000.0,0.9999030303030303,0.8796180861452085,0.9987,0.9312823765725784,0.9999401667381458,99.0,0.943302815653702,0.9997979797979798,0.8890109890109918,101000.0,1078616.0,0.0046169822866307785,0.9953830177133692,101000.0,0.0,526812.0,742807.1883550939
102000.0,11.113157701,2.2791412974275794E-6,102000.0,0.9999040404040404,0.8797732971169665,0.9987,0.9312823765725784,0.9999401667381458,99.0,0.943302815653702,0.9997979797979798,0.8879120879120904,102000.0,1078616.0,0.0046169822866307785,0.9953830177133692,102000.0,0.0,526812.0,742807.1883550939
103000.0,11.275532883,2.3244502620929667E-6,103000.0,0.9999040404040404,0.8799441837290716,0.9987,0.9312823765725784,0.9999401667381458,99.0,0.943302815653702,0.9997979797979798,0.8868131868131899,103000.0,1078616.0,0.0046169822866307785,0.9953830177133692,103000.0,0.0,526812.0,742807.1883550939
104000.0,11.421977375,2.365313947243254E-6,104000.0,0.9999040404040404,0.880125398076671,0.9987,0.9312823765725784,0.9999401667381458,99.0,0.943302815653702,0.9997979797979798,0.8857142857142888,104000.0,1078616.0,0.0046169822866307785,0.9953830177133692,104000.0,0.0,526812.0,742807.1883550939
105000.0,11.576489675,2.408347639293358E-6,105000.0,1.0,1.0,1.0,?,0.9999401667381458,1.7976931348623157E308,?,1.0,1.0,105000.0,1076584.0,0.0046169822866307785,0.9953830177133692,105000.0,0.0,525796.0,741370.3473757228
106000.0,11.682731916,2.4381065773257096E-6,106000.0,1.0,1.0,1.0,?,0.9999401667381458,1.7976931348623157E308,?,1.0,1.0,106000.0,1082736.0,0.0046169822866307785,0.9953830177133692,106000.0,0.0,528872.0,745720.4682935826
107000.0,11.792933305,2.4689781400108275E-6,107000.0,1.0,1.0,1.0,?,0.9999401667381458,1.7976931348623157E308,?,1.0,1.0,107000.0,1082864.0,0.0046169822866307785,0.9953830177133692,107000.0,0.0,528936.0,745810.9779615743
108000.0,11.949196286,2.512765256635439E-6,108000.0,1.0,1.0,1.0,?,0.9999401667381458,1.7976931348623157E308,?,1.0,1.0,108000.0,1083160.0,0.0046169822866307785,0.9953830177133692,108000.0,0.0,529084.0,746020.2815688056
109000.0,12.070372494,2.5469119093556124E-6,109000.0,1.0,1.0,1.0,?,0.9999401667381458,1.7976931348623157E308,?,1.0,1.0,109000.0,1089264.0,0.0046169822866307785,0.9953830177133692,109000.0,0.0,532136.0,750336.4613611683
110000.0,12.203451474,2.588709803108267E-6,110000.0,1.0,1.0,1.0,?,0.9999401667381458,1.7976931348623157E308,?,1.0,1.0,110000.0,1214080.0,0.0046169822866307785,0.9953830177133692,110000.0,0.0,594544.0,838594.7013617484
111000.0,12.387296664,2.640524150052994E-6,111000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,111000.0,1089432.0,0.0046169822866307785,0.9953830177133692,111000.0,0.0,532220.0,750455.2553004076
112000.0,12.500118434,2.6723214809143465E-6,112000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,112000.0,1089432.0,0.0046169822866307785,0.9953830177133692,112000.0,0.0,532220.0,750455.2553004076
113000.0,12.634098144,2.7100818986739514E-6,113000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,113000.0,1089432.0,0.0046169822866307785,0.9953830177133692,113000.0,0.0,532220.0,750455.2553004076
114000.0,12.744982934,2.7413333172177446E-6,114000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,114000.0,1089432.0,0.0046169822866307785,0.9953830177133692,114000.0,0.0,532220.0,750455.2553004076
115000.0,12.900026753,2.785097761554021E-6,115000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,115000.0,1091112.0,0.0046169822866307785,0.9953830177133692,115000.0,0.0,533060.0,751643.194692801
116000.0,13.072840206,2.8338780663295262E-6,116000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,116000.0,1091112.0,0.0046169822866307785,0.9953830177133692,116000.0,0.0,533060.0,751643.194692801
117000.0,13.222579855,2.876145294883759E-6,117000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,117000.0,1091112.0,0.0046169822866307785,0.9953830177133692,117000.0,0.0,533060.0,751643.194692801
118000.0,13.382906367,2.9214008926580463E-6,118000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,118000.0,1091112.0,0.0046169822866307785,0.9953830177133692,118000.0,0.0,533060.0,751643.194692801
